Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Battlefield,P3:Fox_Green,5,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
2106,152,NA,40,NA,3,NA,3,NA,NA
2107,152,NA,40,NA,3,NA,3,NA,NA
2108,152,NA,40,NA,3,NA,3,NA,NA
2109,152,NA,40,NA,3,NA,3,NA,NA
2110,152,NA,40,NA,3,NA,3,NA,NA
2111,152,NA,40,NA,3,NA,3,NA,NA
2112,152,NA,40,NA,3,NA,3,NA,NA
2113,152,NA,40,NA,3,NA,3,NA,NA
2114,152,NA,40,NA,3,NA,3,NA,NA
2115,152,NA,40,NA,3,NA,3,NA,NA
2116,152,NA,40,NA,3,NA,3,NA,NA
2117,152,NA,40,NA,3,NA,3,NA,NA
2118,152,NA,40,NA,3,NA,3,NA,NA
2119,152,NA,40,NA,3,NA,3,NA,NA
2120,152,NA,40,NA,3,NA,3,NA,NA
2121,152,NA,40,NA,3,NA,3,NA,NA
2122,152,NA,40,NA,3,NA,3,NA,NA
2123,152,NA,40,NA,3,NA,3,NA,NA
2124,152,NA,40,NA,3,NA,3,NA,NA
2125,152,NA,40,NA,3,NA,3,NA,NA
2126,152,NA,40,NA,3,NA,3,NA,NA
2127,152,NA,40,NA,3,NA,3,NA,NA
2128,152,NA,40,NA,3,NA,3,NA,NA
2129,152,NA,40,NA,3,NA,3,NA,NA
2130,152,NA,40,NA,3,NA,3,NA,NA
2131,152,NA,40,NA,3,NA,3,NA,NA
2132,152,NA,40,NA,3,NA,3,NA,NA
2133,152,NA,40,NA,3,NA,3,NA,NA
2134,152,NA,40,NA,3,NA,3,NA,NA
2135,152,NA,40,NA,3,NA,3,NA,NA
2136,152,NA,40,NA,3,NA,3,NA,NA
2137,152,NA,40,NA,3,NA,3,NA,NA
2138,152,NA,40,NA,3,NA,3,NA,NA
2139,152,NA,40,NA,3,NA,3,NA,NA
2140,152,NA,40,NA,3,NA,3,NA,NA
2141,152,NA,40,NA,3,NA,3,NA,NA
2142,152,NA,40,NA,3,NA,3,NA,NA
2143,152,NA,40,NA,3,NA,3,NA,NA
2144,152,NA,40,NA,3,NA,3,NA,NA
2145,152,NA,40,NA,3,NA,3,NA,NA
2146,152,NA,40,NA,3,NA,3,NA,NA
2147,152,NA,40,NA,3,NA,3,NA,NA
2148,152,NA,40,NA,3,NA,3,NA,NA
2149,152,NA,40,NA,3,NA,3,NA,NA
2150,152,NA,40,NA,3,NA,3,NA,NA
2151,152,NA,40,NA,3,NA,3,NA,NA
2152,152,NA,40,NA,3,NA,3,NA,NA
2153,152,NA,40,NA,3,NA,3,NA,NA
2154,152,NA,40,NA,3,NA,3,NA,NA
2155,152,NA,40,NA,3,NA,3,NA,NA
2156,152,NA,40,NA,3,NA,3,NA,NA
2157,152,NA,40,NA,3,NA,3,NA,NA
2158,152,NA,40,NA,3,NA,3,NA,NA
2159,152,NA,52,NA,3,NA,3,NA,NA
2160,152,NA,52,NA,3,NA,3,NA,NA
2161,152,NA,52,NA,3,NA,3,NA,NA
2162,152,NA,52,NA,3,NA,3,NA,NA
2163,152,NA,52,NA,3,NA,3,NA,NA
2164,152,NA,52,NA,3,NA,3,NA,NA
2165,152,NA,52,NA,3,NA,3,NA,NA
2166,152,NA,52,NA,3,NA,3,NA,NA
2167,152,NA,52,NA,3,NA,3,NA,NA
2168,152,NA,52,NA,3,NA,3,NA,NA
2169,152,NA,52,NA,3,NA,3,NA,NA
2170,152,NA,52,NA,3,NA,3,NA,NA
2171,152,NA,52,NA,3,NA,3,NA,NA
2172,152,NA,52,NA,3,NA,3,NA,NA
2173,152,NA,52,NA,3,NA,3,NA,NA
2174,152,NA,52,NA,3,NA,3,NA,NA
2175,152,NA,52,NA,3,NA,3,NA,NA
2176,152,NA,52,NA,3,NA,3,NA,NA
2177,152,NA,52,NA,3,NA,3,NA,NA
2178,152,NA,52,NA,3,NA,3,NA,NA
2179,152,NA,52,NA,3,NA,3,NA,NA
2180,152,NA,52,NA,3,NA,3,NA,NA
2181,152,NA,52,NA,3,NA,3,NA,NA
2182,152,NA,52,NA,3,NA,3,NA,NA
2183,152,NA,52,NA,3,NA,3,NA,NA
2184,152,NA,52,NA,3,NA,3,NA,NA
2185,152,NA,52,NA,3,NA,3,NA,NA
2186,152,NA,52,NA,3,NA,3,NA,NA
2187,152,NA,52,NA,3,NA,3,NA,NA
2188,152,NA,52,NA,3,NA,3,NA,NA
2189,152,NA,52,NA,3,NA,3,NA,NA
2190,152,NA,52,NA,3,NA,3,NA,NA
2191,152,NA,52,NA,3,NA,3,NA,NA
2192,152,NA,52,NA,3,NA,3,NA,NA
2193,152,NA,52,NA,3,NA,3,NA,NA
2194,152,NA,52,NA,3,NA,3,NA,NA
2195,152,NA,52,NA,3,NA,3,NA,NA
2196,152,NA,52,NA,3,NA,3,NA,NA
2197,152,NA,52,NA,3,NA,3,NA,NA
2198,152,NA,52,NA,3,NA,3,NA,NA
2199,152,NA,52,NA,3,NA,3,NA,NA
2200,152,NA,52,NA,3,NA,3,NA,NA
2201,152,NA,52,NA,3,NA,3,NA,NA
2202,152,NA,52,NA,3,NA,3,NA,NA
2203,152,NA,52,NA,3,NA,3,NA,NA
2204,152,NA,52,NA,3,NA,3,NA,NA
2205,152,NA,52,NA,3,NA,3,NA,NA
2206,152,NA,52,NA,3,NA,3,NA,NA
2207,152,NA,52,NA,3,NA,3,NA,NA
2208,152,NA,52,NA,3,NA,3,NA,NA
2209,152,NA,52,NA,3,NA,3,NA,NA
2210,152,NA,52,NA,3,NA,3,NA,NA
2211,152,NA,52,NA,3,NA,3,NA,NA
2212,152,NA,52,NA,3,NA,3,NA,NA
2213,152,NA,52,NA,3,NA,3,NA,NA
2214,152,NA,52,NA,3,NA,3,NA,NA
2215,152,NA,52,NA,3,NA,3,NA,NA
2216,152,NA,52,NA,3,NA,3,NA,NA
2217,152,NA,52,NA,3,NA,3,NA,NA
2218,152,NA,52,NA,3,NA,3,NA,NA
2219,152,NA,52,NA,3,NA,3,NA,NA
2220,152,NA,52,NA,3,NA,3,NA,NA
2221,152,NA,52,NA,3,NA,3,NA,NA
2222,152,NA,52,NA,3,NA,3,NA,NA
2223,152,NA,52,NA,3,NA,3,NA,NA
2224,152,NA,52,NA,3,NA,3,NA,NA
2225,152,NA,52,NA,3,NA,3,NA,NA
2226,152,NA,52,NA,3,NA,3,NA,NA
2227,152,NA,52,NA,3,NA,3,NA,NA
2228,152,NA,52,NA,3,NA,3,NA,NA
2229,152,NA,52,NA,3,NA,3,NA,NA
2230,152,NA,52,NA,3,NA,3,NA,NA
2231,152,NA,52,NA,3,NA,3,NA,NA
2232,152,NA,52,NA,3,NA,3,NA,NA
2233,-1,NA,52,NA,3,NA,3,NA,NA
2234,-1,NA,52,NA,3,NA,3,NA,NA
2235,-1,NA,52,NA,3,NA,3,NA,NA
2236,-1,NA,52,NA,3,NA,3,NA,NA
2237,-1,NA,52,NA,3,NA,3,NA,NA
2238,-1,NA,52,NA,3,NA,3,NA,NA
2239,-1,NA,52,NA,3,NA,3,NA,NA
2240,-1,NA,52,NA,3,NA,3,NA,NA
2241,-1,NA,52,NA,3,NA,3,NA,NA
2242,-1,NA,52,NA,3,NA,3,NA,NA
2243,-1,NA,52,NA,3,NA,3,NA,NA
2244,-1,NA,52,NA,3,NA,3,NA,NA
2245,-1,NA,52,NA,3,NA,3,NA,NA
2246,-1,NA,52,NA,3,NA,3,NA,NA
2247,-1,NA,52,NA,3,NA,3,NA,NA
2248,-1,NA,52,NA,3,NA,3,NA,NA
2249,-1,NA,52,NA,3,NA,3,NA,NA
2250,-1,NA,52,NA,3,NA,3,NA,NA
2251,-1,NA,52,NA,3,NA,3,NA,NA
2252,-1,NA,52,NA,3,NA,3,NA,NA
2253,-1,NA,52,NA,3,NA,3,NA,NA
2254,-1,NA,52,NA,3,NA,3,NA,NA
2255,-1,NA,52,NA,3,NA,3,NA,NA
2256,-1,NA,52,NA,3,NA,3,NA,NA
2257,-1,NA,52,NA,3,NA,3,NA,NA
2258,-1,NA,52,NA,3,NA,3,NA,NA
2259,-1,NA,52,NA,3,NA,3,NA,NA
2260,-1,NA,52,NA,3,NA,3,NA,NA
2261,-1,NA,52,NA,3,NA,3,NA,NA
2262,-1,NA,52,NA,3,NA,3,NA,NA
2263,-1,NA,52,NA,3,NA,3,NA,NA
2264,-1,NA,52,NA,3,NA,3,NA,NA
2265,-1,NA,52,NA,3,NA,3,NA,NA
2266,-1,NA,52,NA,3,NA,3,NA,NA
2267,-1,NA,52,NA,3,NA,3,NA,NA
2268,-1,NA,52,NA,3,NA,3,NA,NA
2269,-1,NA,52,NA,3,NA,3,NA,NA
2270,-1,NA,52,NA,3,NA,3,NA,NA
2271,-1,NA,52,NA,3,NA,3,NA,NA
2272,-1,NA,52,NA,3,NA,3,NA,NA
2273,-1,NA,52,NA,3,NA,3,NA,NA
2274,-1,NA,52,NA,3,NA,3,NA,NA
2275,-1,NA,52,NA,3,NA,3,NA,NA
2276,-1,NA,52,NA,3,NA,3,NA,NA
2277,-1,NA,52,NA,3,NA,3,NA,NA
2278,-1,NA,52,NA,3,NA,3,NA,NA
2279,-1,NA,52,NA,3,NA,3,NA,NA
2280,-1,NA,52,NA,3,NA,3,NA,NA
2281,-1,NA,52,NA,3,NA,3,NA,NA
2282,-1,NA,52,NA,3,NA,3,NA,NA
2283,-1,NA,52,NA,3,NA,3,NA,NA
2284,-1,NA,52,NA,3,NA,3,NA,NA
2285,-1,NA,52,NA,3,NA,3,NA,NA
2286,-1,NA,52,NA,3,NA,3,NA,NA
2287,-1,NA,52,NA,3,NA,3,NA,NA
2288,-1,NA,52,NA,3,NA,3,NA,NA
2289,-1,NA,52,NA,3,NA,3,NA,NA
2290,-1,NA,52,NA,3,NA,3,NA,NA
2291,-1,NA,52,NA,3,NA,3,NA,NA
2292,-1,NA,52,NA,3,NA,3,NA,NA
2293,-1,NA,52,NA,3,NA,3,NA,NA
2294,-1,NA,52,NA,3,NA,3,NA,NA
2295,-1,NA,52,NA,3,NA,3,NA,NA
2296,-1,NA,52,NA,3,NA,3,NA,NA
2297,-1,NA,52,NA,3,NA,3,NA,NA
2298,-1,NA,52,NA,3,NA,3,NA,NA
2299,-1,NA,52,NA,3,NA,3,NA,NA
2300,-1,NA,52,NA,3,NA,3,NA,NA
2301,-1,NA,52,NA,3,NA,3,NA,NA
2302,-1,NA,52,NA,3,NA,3,NA,NA
2303,-1,NA,52,NA,3,NA,3,NA,NA
2304,-1,NA,52,NA,3,NA,3,NA,NA
2305,-1,NA,52,NA,3,NA,3,NA,NA
2306,-1,NA,52,NA,3,NA,3,NA,NA
2307,-1,NA,52,NA,3,NA,3,NA,NA
2308,-1,NA,52,NA,3,NA,3,NA,NA
2309,-1,NA,52,NA,3,NA,3,NA,NA
2310,-1,NA,52,NA,3,NA,3,NA,NA
2311,-1,NA,52,NA,3,NA,3,NA,NA
2312,-1,NA,52,NA,3,NA,3,NA,NA
2313,-1,NA,52,NA,3,NA,3,NA,NA
2314,-1,NA,52,NA,3,NA,3,NA,NA
2315,-1,NA,52,NA,3,NA,3,NA,NA
2316,-1,NA,52,NA,3,NA,3,NA,NA
2317,-1,NA,52,NA,3,NA,3,NA,NA
2318,-1,NA,52,NA,3,NA,3,NA,NA
2319,-1,NA,52,NA,3,NA,3,NA,NA
2320,-1,NA,52,NA,3,NA,3,NA,NA
2321,-1,NA,52,NA,3,NA,3,NA,NA
2322,-1,NA,52,NA,3,NA,3,NA,NA
2323,-1,NA,52,NA,3,NA,3,NA,NA
2324,-1,NA,52,NA,3,NA,3,NA,NA
2325,-1,NA,52,NA,3,NA,3,NA,NA
2326,-1,NA,52,NA,3,NA,3,NA,NA
2327,-1,NA,52,NA,3,NA,3,NA,NA
2328,-1,NA,52,NA,3,NA,3,NA,NA
2329,-1,NA,52,NA,3,NA,3,NA,NA
2330,-1,NA,52,NA,3,NA,3,NA,NA
2331,-1,NA,52,NA,3,NA,3,NA,NA
2332,-1,NA,52,NA,3,NA,3,NA,NA
2333,0,NA,52,NA,2,NA,3,NA,NA
2334,0,NA,52,NA,2,NA,3,NA,NA
2335,0,NA,52,NA,2,NA,3,NA,NA
2336,0,NA,52,NA,2,NA,3,NA,NA
2337,0,NA,52,NA,2,NA,3,NA,NA
2338,0,NA,52,NA,2,NA,3,NA,NA
2339,0,NA,52,NA,2,NA,3,NA,NA
2340,0,NA,52,NA,2,NA,3,NA,NA
2341,0,NA,52,NA,2,NA,3,NA,NA
2342,0,NA,52,NA,2,NA,3,NA,NA
2343,0,NA,52,NA,2,NA,3,NA,NA
2344,0,NA,52,NA,2,NA,3,NA,NA
2345,0,NA,52,NA,2,NA,3,NA,NA
2346,0,NA,52,NA,2,NA,3,NA,NA
2347,0,NA,52,NA,2,NA,3,NA,NA
2348,0,NA,52,NA,2,NA,3,NA,NA
2349,0,NA,52,NA,2,NA,3,NA,NA
2350,0,NA,52,NA,2,NA,3,NA,NA
2351,0,NA,52,NA,2,NA,3,NA,NA
2352,0,NA,52,NA,2,NA,3,NA,NA
2353,0,NA,52,NA,2,NA,3,NA,NA
2354,0,NA,52,NA,2,NA,3,NA,NA
2355,0,NA,52,NA,2,NA,3,NA,NA
2356,0,NA,52,NA,2,NA,3,NA,NA
2357,0,NA,52,NA,2,NA,3,NA,NA
2358,0,NA,52,NA,2,NA,3,NA,NA
2359,0,NA,52,NA,2,NA,3,NA,NA
2360,0,NA,52,NA,2,NA,3,NA,NA
2361,0,NA,52,NA,2,NA,3,NA,NA
2362,0,NA,52,NA,2,NA,3,NA,NA
2363,0,NA,52,NA,2,NA,3,NA,NA
2364,0,NA,52,NA,2,NA,3,NA,NA
2365,0,NA,52,NA,2,NA,3,NA,NA
2366,0,NA,52,NA,2,NA,3,NA,NA
2367,0,NA,52,NA,2,NA,3,NA,NA
2368,0,NA,52,NA,2,NA,3,NA,NA
2369,0,NA,52,NA,2,NA,3,NA,NA
2370,0,NA,52,NA,2,NA,3,NA,NA
2371,0,NA,52,NA,2,NA,3,NA,NA
2372,0,NA,52,NA,2,NA,3,NA,NA
2373,0,NA,52,NA,2,NA,3,NA,NA
2374,0,NA,52,NA,2,NA,3,NA,NA
2375,0,NA,52,NA,2,NA,3,NA,NA
2376,0,NA,52,NA,2,NA,3,NA,NA
2377,0,NA,52,NA,2,NA,3,NA,NA
2378,0,NA,52,NA,2,NA,3,NA,NA
2379,0,NA,52,NA,2,NA,3,NA,NA
2380,0,NA,52,NA,2,NA,3,NA,NA
2381,0,NA,52,NA,2,NA,3,NA,NA
2382,0,NA,52,NA,2,NA,3,NA,NA
2383,0,NA,52,NA,2,NA,3,NA,NA
2384,0,NA,52,NA,2,NA,3,NA,NA
2385,0,NA,52,NA,2,NA,3,NA,NA
2386,0,NA,52,NA,2,NA,3,NA,NA
2387,0,NA,52,NA,2,NA,3,NA,NA
2388,0,NA,52,NA,2,NA,3,NA,NA
2389,0,NA,52,NA,2,NA,3,NA,NA
2390,0,NA,52,NA,2,NA,3,NA,NA
2391,0,NA,52,NA,2,NA,3,NA,NA
2392,0,NA,52,NA,2,NA,3,NA,NA
2393,0,NA,52,NA,2,NA,3,NA,NA
2394,0,NA,52,NA,2,NA,3,NA,NA
2395,0,NA,52,NA,2,NA,3,NA,NA
2396,0,NA,52,NA,2,NA,3,NA,NA
2397,0,NA,52,NA,2,NA,3,NA,NA
2398,0,NA,52,NA,2,NA,3,NA,NA
2399,0,NA,52,NA,2,NA,3,NA,NA
2400,0,NA,52,NA,2,NA,3,NA,NA
2401,0,NA,52,NA,2,NA,3,NA,NA
2402,0,NA,52,NA,2,NA,3,NA,NA
2403,0,NA,52,NA,2,NA,3,NA,NA
2404,0,NA,52,NA,2,NA,3,NA,NA
2405,0,NA,52,NA,2,NA,3,NA,NA
2406,0,NA,52,NA,2,NA,3,NA,NA
2407,0,NA,52,NA,2,NA,3,NA,NA
2408,0,NA,52,NA,2,NA,3,NA,NA
2409,0,NA,52,NA,2,NA,3,NA,NA
2410,0,NA,52,NA,2,NA,3,NA,NA
2411,0,NA,52,NA,2,NA,3,NA,NA
2412,0,NA,52,NA,2,NA,3,NA,NA
2413,0,NA,52,NA,2,NA,3,NA,NA
2414,0,NA,52,NA,2,NA,3,NA,NA
2415,0,NA,52,NA,2,NA,3,NA,NA
2416,0,NA,52,NA,2,NA,3,NA,NA
2417,0,NA,52,NA,2,NA,3,NA,NA
2418,0,NA,52,NA,2,NA,3,NA,NA
2419,0,NA,52,NA,2,NA,3,NA,NA
2420,0,NA,52,NA,2,NA,3,NA,NA
2421,0,NA,52,NA,2,NA,3,NA,NA
2422,0,NA,52,NA,2,NA,3,NA,NA
2423,0,NA,52,NA,2,NA,3,NA,NA
2424,0,NA,52,NA,2,NA,3,NA,NA
2425,0,NA,52,NA,2,NA,3,NA,NA
2426,0,NA,52,NA,2,NA,3,NA,NA
2427,0,NA,52,NA,2,NA,3,NA,NA
2428,0,NA,52,NA,2,NA,3,NA,NA
2429,0,NA,52,NA,2,NA,3,NA,NA
2430,0,NA,52,NA,2,NA,3,NA,NA
2431,0,NA,52,NA,2,NA,3,NA,NA
2432,0,NA,52,NA,2,NA,3,NA,NA
2433,0,NA,52,NA,2,NA,3,NA,NA
2434,0,NA,52,NA,2,NA,3,NA,NA
2435,0,NA,52,NA,2,NA,3,NA,NA
2436,0,NA,52,NA,2,NA,3,NA,NA
2437,0,NA,52,NA,2,NA,3,NA,NA
2438,0,NA,52,NA,2,NA,3,NA,NA
2439,0,NA,52,NA,2,NA,3,NA,NA
2440,0,NA,52,NA,2,NA,3,NA,NA
2441,0,NA,52,NA,2,NA,3,NA,NA
2442,0,NA,52,NA,2,NA,3,NA,NA
2443,0,NA,52,NA,2,NA,3,NA,NA
2444,0,NA,52,NA,2,NA,3,NA,NA
2445,0,NA,52,NA,2,NA,3,NA,NA
2446,0,NA,52,NA,2,NA,3,NA,NA
2447,0,NA,52,NA,2,NA,3,NA,NA
2448,0,NA,52,NA,2,NA,3,NA,NA
2449,0,NA,52,NA,2,NA,3,NA,NA
2450,0,NA,52,NA,2,NA,3,NA,NA
2451,0,NA,52,NA,2,NA,3,NA,NA
2452,0,NA,52,NA,2,NA,3,NA,NA
2453,0,NA,52,NA,2,NA,3,NA,NA
2454,0,NA,52,NA,2,NA,3,NA,NA
2455,0,NA,52,NA,2,NA,3,NA,NA
2456,0,NA,52,NA,2,NA,3,NA,NA
2457,0,NA,52,NA,2,NA,3,NA,NA
2458,0,NA,52,NA,2,NA,3,NA,NA
2459,0,NA,52,NA,2,NA,3,NA,NA
2460,0,NA,52,NA,2,NA,3,NA,NA
2461,0,NA,52,NA,2,NA,3,NA,NA
2462,0,NA,52,NA,2,NA,3,NA,NA
2463,0,NA,52,NA,2,NA,3,NA,NA
2464,0,NA,52,NA,2,NA,3,NA,NA
2465,0,NA,52,NA,2,NA,3,NA,NA
2466,0,NA,52,NA,2,NA,3,NA,NA
2467,0,NA,52,NA,2,NA,3,NA,NA
2468,0,NA,52,NA,2,NA,3,NA,NA
2469,0,NA,52,NA,2,NA,3,NA,NA
2470,0,NA,52,NA,2,NA,3,NA,NA
2471,0,NA,52,NA,2,NA,3,NA,NA
2472,0,NA,52,NA,2,NA,3,NA,NA
2473,0,NA,52,NA,2,NA,3,NA,NA
2474,0,NA,52,NA,2,NA,3,NA,NA
2475,0,NA,52,NA,2,NA,3,NA,NA
2476,0,NA,52,NA,2,NA,3,NA,NA
2477,0,NA,52,NA,2,NA,3,NA,NA
2478,0,NA,52,NA,2,NA,3,NA,NA
2479,0,NA,52,NA,2,NA,3,NA,NA
2480,0,NA,52,NA,2,NA,3,NA,NA
2481,0,NA,52,NA,2,NA,3,NA,NA
2482,0,NA,52,NA,2,NA,3,NA,NA
2483,0,NA,52,NA,3,NA,3,NA,NA
2484,0,NA,52,NA,3,NA,3,NA,NA
2485,7,NA,52,NA,3,NA,3,NA,NA
2486,7,NA,52,NA,3,NA,3,NA,NA
2487,7,NA,52,NA,3,NA,3,NA,NA
2488,7,NA,52,NA,3,NA,3,NA,NA
2489,7,NA,52,NA,3,NA,3,NA,NA
2490,7,NA,52,NA,3,NA,3,NA,NA
2491,7,NA,52,NA,3,NA,3,NA,NA
2492,7,NA,52,NA,3,NA,3,NA,NA
2493,7,NA,52,NA,3,NA,3,NA,NA
2494,7,NA,52,NA,3,NA,3,NA,NA
2495,7,NA,52,NA,3,NA,3,NA,NA
2496,7,NA,52,NA,3,NA,3,NA,NA
2497,7,NA,52,NA,3,NA,3,NA,NA
2498,7,NA,52,NA,3,NA,3,NA,NA
2499,7,NA,52,NA,3,NA,3,NA,NA
2500,7,NA,52,NA,3,NA,3,NA,NA
2501,24,NA,52,NA,3,NA,3,NA,NA
2502,24,NA,52,NA,3,NA,3,NA,NA
2503,24,NA,52,NA,3,NA,3,NA,NA
2504,24,NA,52,NA,3,NA,3,NA,NA
2505,24,NA,52,NA,3,NA,3,NA,NA
2506,24,NA,52,NA,3,NA,3,NA,NA
2507,24,NA,52,NA,3,NA,3,NA,NA
2508,24,NA,52,NA,3,NA,3,NA,NA
2509,24,NA,52,NA,3,NA,3,NA,NA
2510,24,NA,52,NA,3,NA,3,NA,NA
2511,24,NA,52,NA,3,NA,3,NA,NA
2512,24,NA,52,NA,3,NA,3,NA,NA
2513,24,NA,52,NA,3,NA,3,NA,NA
2514,24,NA,52,NA,3,NA,3,NA,NA
2515,24,NA,52,NA,3,NA,3,NA,NA
2516,24,NA,52,NA,3,NA,3,NA,NA
2517,24,NA,52,NA,3,NA,3,NA,NA
2518,24,NA,52,NA,3,NA,3,NA,NA
2519,24,NA,52,NA,3,NA,3,NA,NA
2520,24,NA,52,NA,3,NA,3,NA,NA
2521,34,NA,52,NA,3,NA,3,NA,NA
2522,34,NA,52,NA,3,NA,3,NA,NA
2523,34,NA,52,NA,3,NA,3,NA,NA
2524,34,NA,52,NA,3,NA,3,NA,NA
2525,34,NA,52,NA,3,NA,3,NA,NA
2526,34,NA,52,NA,3,NA,3,NA,NA
2527,34,NA,52,NA,3,NA,3,NA,NA
2528,34,NA,52,NA,3,NA,3,NA,NA
2529,34,NA,52,NA,3,NA,3,NA,NA
2530,34,NA,52,NA,3,NA,3,NA,NA
2531,34,NA,52,NA,3,NA,3,NA,NA
2532,34,NA,52,NA,3,NA,3,NA,NA
2533,34,NA,52,NA,3,NA,3,NA,NA
2534,34,NA,52,NA,3,NA,3,NA,NA
2535,34,NA,52,NA,3,NA,3,NA,NA
2536,34,NA,52,NA,3,NA,3,NA,NA
2537,34,NA,52,NA,3,NA,3,NA,NA
2538,34,NA,52,NA,3,NA,3,NA,NA
2539,34,NA,52,NA,3,NA,3,NA,NA
2540,34,NA,52,NA,3,NA,3,NA,NA
2541,34,NA,52,NA,3,NA,3,NA,NA
2542,34,NA,52,NA,3,NA,3,NA,NA
2543,34,NA,52,NA,3,NA,3,NA,NA
2544,34,NA,52,NA,3,NA,3,NA,NA
2545,34,NA,52,NA,3,NA,3,NA,NA
2546,34,NA,52,NA,3,NA,3,NA,NA
2547,34,NA,52,NA,3,NA,3,NA,NA
2548,34,NA,52,NA,3,NA,3,NA,NA
2549,34,NA,52,NA,3,NA,3,NA,NA
2550,34,NA,52,NA,3,NA,3,NA,NA
2551,34,NA,52,NA,3,NA,3,NA,NA
2552,34,NA,52,NA,3,NA,3,NA,NA
2553,34,NA,52,NA,3,NA,3,NA,NA
2554,34,NA,52,NA,3,NA,3,NA,NA
2555,34,NA,52,NA,3,NA,3,NA,NA
2556,34,NA,52,NA,3,NA,3,NA,NA
2557,34,NA,52,NA,3,NA,3,NA,NA
2558,34,NA,52,NA,3,NA,3,NA,NA
2559,34,NA,52,NA,3,NA,3,NA,NA
2560,34,NA,52,NA,3,NA,3,NA,NA
2561,34,NA,52,NA,3,NA,3,NA,NA
2562,34,NA,52,NA,3,NA,3,NA,NA
2563,34,NA,52,NA,3,NA,3,NA,NA
2564,34,NA,52,NA,3,NA,3,NA,NA
2565,34,NA,52,NA,3,NA,3,NA,NA
2566,34,NA,52,NA,3,NA,3,NA,NA
2567,34,NA,52,NA,3,NA,3,NA,NA
2568,34,NA,52,NA,3,NA,3,NA,NA
2569,34,NA,52,NA,3,NA,3,NA,NA
2570,34,NA,52,NA,3,NA,3,NA,NA
2571,34,NA,52,NA,3,NA,3,NA,NA
2572,34,NA,52,NA,3,NA,3,NA,NA
2573,34,NA,52,NA,3,NA,3,NA,NA
2574,34,NA,52,NA,3,NA,3,NA,NA
2575,34,NA,52,NA,3,NA,3,NA,NA
2576,34,NA,52,NA,3,NA,3,NA,NA
2577,34,NA,52,NA,3,NA,3,NA,NA
2578,34,NA,52,NA,3,NA,3,NA,NA
2579,34,NA,52,NA,3,NA,3,NA,NA
2580,34,NA,52,NA,3,NA,3,NA,NA
2581,34,NA,52,NA,3,NA,3,NA,NA
2582,34,NA,52,NA,3,NA,3,NA,NA
2583,34,NA,52,NA,3,NA,3,NA,NA
2584,34,NA,52,NA,3,NA,3,NA,NA
2585,34,NA,52,NA,3,NA,3,NA,NA
2586,34,NA,52,NA,3,NA,3,NA,NA
2587,34,NA,52,NA,3,NA,3,NA,NA
2588,34,NA,52,NA,3,NA,3,NA,NA
2589,34,NA,52,NA,3,NA,3,NA,NA
2590,34,NA,52,NA,3,NA,3,NA,NA
2591,34,NA,52,NA,3,NA,3,NA,NA
2592,34,NA,52,NA,3,NA,3,NA,NA
2593,34,NA,52,NA,3,NA,3,NA,NA
2594,34,NA,52,NA,3,NA,3,NA,NA
2595,34,NA,52,NA,3,NA,3,NA,NA
2596,34,NA,52,NA,3,NA,3,NA,NA
2597,34,NA,52,NA,3,NA,3,NA,NA
2598,34,NA,52,NA,3,NA,3,NA,NA
2599,34,NA,52,NA,3,NA,3,NA,NA
2600,34,NA,52,NA,3,NA,3,NA,NA
2601,34,NA,52,NA,3,NA,3,NA,NA
2602,34,NA,52,NA,3,NA,3,NA,NA
2603,34,NA,52,NA,3,NA,3,NA,NA
2604,34,NA,52,NA,3,NA,3,NA,NA
2605,34,NA,52,NA,3,NA,3,NA,NA
2606,34,NA,52,NA,3,NA,3,NA,NA
2607,34,NA,52,NA,3,NA,3,NA,NA
2608,34,NA,52,NA,3,NA,3,NA,NA
2609,34,NA,52,NA,3,NA,3,NA,NA
2610,34,NA,52,NA,3,NA,3,NA,NA
2611,34,NA,56,NA,3,NA,3,NA,NA
2612,34,NA,56,NA,3,NA,3,NA,NA
2613,34,NA,56,NA,3,NA,3,NA,NA
2614,34,NA,56,NA,3,NA,3,NA,NA
2615,34,NA,56,NA,3,NA,3,NA,NA
2616,34,NA,56,NA,3,NA,3,NA,NA
2617,34,NA,56,NA,3,NA,3,NA,NA
2618,34,NA,56,NA,3,NA,3,NA,NA
2619,34,NA,56,NA,3,NA,3,NA,NA
2620,34,NA,56,NA,3,NA,3,NA,NA
2621,34,NA,56,NA,3,NA,3,NA,NA
2622,34,NA,56,NA,3,NA,3,NA,NA
2623,34,NA,56,NA,3,NA,3,NA,NA
2624,34,NA,56,NA,3,NA,3,NA,NA
2625,34,NA,56,NA,3,NA,3,NA,NA
2626,34,NA,56,NA,3,NA,3,NA,NA
2627,34,NA,56,NA,3,NA,3,NA,NA
2628,34,NA,56,NA,3,NA,3,NA,NA
2629,34,NA,56,NA,3,NA,3,NA,NA
2630,34,NA,56,NA,3,NA,3,NA,NA
2631,34,NA,56,NA,3,NA,3,NA,NA
2632,34,NA,56,NA,3,NA,3,NA,NA
